raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
"@[애플](US19801212001) 
새로이 진입하거나 매수하신다고 생각하신다면,

1. 가지고 있는 원화를 달러로 바꿀때의 감당할만할 환율
2. 현재 애플의 주가를  봤을때 최고점일 가능성인 여부
3. 자신이 생각한 호가가 올때까지 기다릴 인내심
4. 가급적 소숫점보단 돈 모일때마다  1주씩 매수하기
5. 언제든 애플의 매력이 사라졌다고 하면 손털기

이것만 지키신다면 다른 분들이 부러워 하는 평단에
매수한 인증샷을 자랑할 날이 올겁니다.",애플US19801212001 새로이 진입하거나 매수하신다고 생각하신다면 1 가지고 있는 원화를 달러로 바꿀때의 감당할만할 환율 2 현재 애플의 주가를 봤을때 최고점일 가능성인 여부 3 자신이 생각한 호가가 올때까지 기다릴 인내심 4 가급적 소숫점보단 돈 모일때마다 1주씩 매수하기 5 언제든 애플의 매력이 사라졌다고 하면 손털기 이것만 지키신다면 다른 분들이 부러워 하는 평단에 매수한 인증샷을 자랑할 날이 올겁니다,"애플US19801212001 새로이 진입하거나 매수하신다고 생각하신다면, 1. 가지고 있는 원화를 달러로 바꿀때의 감당할만할 환율 2. 현재 애플의 주가를 봤을때 최고점일 가능성인 여부 3. 자신이 생각한 호가가 올때까지 기다릴 인내심 4. 가급적 소숫점보단 돈 모일때마다 1주씩 매수하기 5. 언제든 애플의 매력이 사라졌다고 하면 손털기 이것만 지키신다면 다른 분들이 부러워 하는 평단에 매수한 인증샷을 자랑할 날이 올겁니다.",2023-04-24T13:06:13+09:00,0.2294,0.2093,0.5613,2
200넘으면 팔아야 될까요 아님 전고점 돌파라 더 오를 가능성도 있나요?,200넘으면 팔아야 될까요 아님 전고점 돌파라 더 오를 가능성도 있나요,200넘으면 팔아야 될까요 아님 전고점 돌파라 더 오를 가능성도 있나요?,2023-12-15T00:10:12+09:00,0.2425,0.1888,0.5687,2
팔고 다시 들어갑니다,팔고 다시 들어갑니다,팔고 다시 들어갑니다,2023-11-16T05:36:02+09:00,0.2478,0.3041,0.4481,2
대ㅡㅡㅡㅡㅡㅡ플 반등 가즈아잇,대플 반등 가즈아잇,대ㅡㅡㅡㅡㅡㅡ플 반등 가즈아잇,2024-04-21T13:19:06+09:00,0.1486,0.1273,0.7241,2
"사과 몰빵하고 
돈 생길때마다 적립식으로 꾸준히 2030년까지 매
입해라",사과 몰빵하고 돈 생길때마다 적립식으로 꾸준히 2030년까지 매 입해라,사과 몰빵하고 돈 생길때마다 적립식으로 꾸준히 2030년까지 매 입해라,2024-01-12T23:56:54+09:00,0.2177,0.3285,0.4538,2
여기가 엔비디아 대장주인가요?,여기가 엔비디아 대장주인가요,여기가 엔비디아 대장주인가요?,2024-03-11T22:01:01+09:00,0.1103,0.8163,0.0734,1
앱등이는 너를 믿는다,앱등이는 너를 믿는다,앱등이는 너를 믿는다,2023-06-05T22:22:28+09:00,0.0322,0.9325,0.0353,1
애플 그는신인가,애플 그는신인가,애플 그는신인가,2024-12-05T23:29:33+09:00,0.038,0.9272,0.0348,1
Pam,Pam,Pam,2024-05-06T22:43:41+09:00,0.0268,0.9462,0.027,1
더 내리자!,더 내리자,더 내리자!,2024-09-12T22:48:18+09:00,0.1344,0.3141,0.5515,2
트럼프=타노스,트럼프타노스,트럼프타노스,2024-07-19T00:33:38+09:00,0.071,0.8444,0.0845,1
얘 왜 올라가는거에요?,얘 왜 올라가는거에요,얘 왜 올라가는거에요?,2023-12-14T15:36:27+09:00,0.1413,0.5087,0.3501,1
ㅇㅇ..,,ㅇㅇ..,2025-03-14T10:01:02+09:00,0.018,0.9653,0.0167,1
쑤아리~~,쑤아리,쑤아리,2024-01-19T13:47:57+09:00,0.0506,0.9063,0.043,1
아흐흑 아흐흑,아흐흑 아흐흑,아흐흑 아흐흑,2025-03-06T10:31:03+09:00,0.0208,0.945,0.0342,1
가즈아!!!다냥!~,가즈아다냥,가즈아!!!다냥!,2024-03-20T20:46:06+09:00,0.0676,0.2327,0.6997,2
20년 매일모으기중,20년 매일모으기중,20년 매일모으기중,2024-09-04T19:08:59+09:00,0.064,0.8449,0.0911,1
소소하게,소소하게,소소하게,2023-11-11T05:49:24+09:00,0.0345,0.9402,0.0254,1
편안하고싶을때..,편안하고싶을때,편안하고싶을때..,2024-12-18T23:55:56+09:00,0.0271,0.9441,0.0288,1
사과 세일해서 들어왔습니다.,사과 세일해서 들어왔습니다,사과 세일해서 들어왔습니다.,2025-01-27T20:35:54+09:00,0.0557,0.8511,0.0932,1
"넌 올라갈 생각이 없니?
#AAPU 주주입니다",넌 올라갈 생각이 없니 AAPU 주주입니다,넌 올라갈 생각이 없니? AAPU 주주입니다,2025-02-13T23:47:31+09:00,0.2041,0.4254,0.3705,1
"애플~~~~~어제도 오늘도 퐁당 퐁당
중간에 시드부족으로 한번 익절한게 너무나도 아쉽네 😑   역시 미장은 장고해야됨... 가즈아 연말까지..",애플어제도 오늘도 퐁당 퐁당 중간에 시드부족으로 한번 익절한게 너무나도 아쉽네 역시 미장은 장고해야됨 가즈아 연말까지,애플어제도 오늘도 퐁당 퐁당 중간에 시드부족으로 한번 익절한게 너무나도 아쉽네 역시 미장은 장고해야됨... 가즈아 연말까지..,2024-06-12T22:01:58+09:00,0.3321,0.1968,0.4711,2
오ㅏ~~~ 미쳤댜~~ 앺플 살랑해❤️,오 미쳤댜 앺플 살랑해,오ㅏ 미쳤댜 앺플 살랑해,2023-05-02T19:49:09+09:00,0.0775,0.8341,0.0884,1
다시 떨어지면 좀 더 줍고 싶은데 떨어지지가 않는구나...,다시 떨어지면 좀 더 줍고 싶은데 떨어지지가 않는구나,다시 떨어지면 좀 더 줍고 싶은데 떨어지지가 않는구나...,2024-05-15T01:03:19+09:00,0.3845,0.3321,0.2834,0
갈수록 태산이네...,갈수록 태산이네,갈수록 태산이네...,2023-09-26T23:12:46+09:00,0.0661,0.8116,0.1223,1
미국이 애플 반독점법 제소,미국이 애플 반독점법 제소,미국이 애플 반독점법 제소,2024-03-21T23:31:42+09:00,0.1994,0.6999,0.1007,1
사팔사팔 하다가 다까먹는듯 예전에 구매 내역보니 한숨만 나오네요 ㅎ,사팔사팔 하다가 다까먹는듯 예전에 구매 내역보니 한숨만 나오네요,사팔사팔 하다가 다까먹는듯 예전에 구매 내역보니 한숨만 나오네요 ㅎ,2024-06-13T14:09:50+09:00,0.1258,0.7431,0.1311,1
"애플 특) 매일 신고가 알림 뜸
@[엔씨소프트](A036570) 특) 매일 신저가 알림 뜸
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",애플 특 매일 신고가 알림 뜸 엔씨소프트A036570 특 매일 신저가 알림 뜸,애플 특 매일 신고가 알림 뜸 엔씨소프트A036570 특 매일 신저가 알림 뜸 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-07-03T09:45:13+09:00,0.1046,0.7756,0.1198,1
애플은 악재가 호재임 싸게 살수 있으니깐,애플은 악재가 호재임 싸게 살수 있으니깐,애플은 악재가 호재임 싸게 살수 있으니깐,2023-12-19T08:59:23+09:00,0.2354,0.4678,0.2968,1
10배로 넣을 걸......😂😂,10배로 넣을 걸,10배로 넣을 걸......,2024-08-29T23:31:49+09:00,0.0538,0.8949,0.0513,1
엌,엌,엌,2023-08-24T23:19:22+09:00,0.0261,0.948,0.0259,1
"장신차려,, 나스닥 대장주...",장신차려 나스닥 대장주,"장신차려,, 나스닥 대장주...",2025-03-13T22:35:38+09:00,0.2204,0.2476,0.532,2
꾸우벅,꾸우벅,꾸우벅,2024-01-06T04:27:33+09:00,0.0242,0.9374,0.0384,1
혹시 주식 구매할때도 수수료가 발생하나요?,혹시 주식 구매할때도 수수료가 발생하나요,혹시 주식 구매할때도 수수료가 발생하나요?,2023-10-03T00:08:53+09:00,0.0434,0.894,0.0626,1
오늘 밤에 지하20층으로 내려가긋네,오늘 밤에 지하20층으로 내려가긋네,오늘 밤에 지하20층으로 내려가긋네,2023-10-26T16:24:32+09:00,0.1139,0.6856,0.2005,1
이와중에 폭락이라...,이와중에 폭락이라,이와중에 폭락이라...,2024-03-21T23:49:36+09:00,0.2072,0.5372,0.2555,1
오늘 쏠거 같다 100프로,오늘 쏠거 같다 100프로,오늘 쏠거 같다 100프로,2024-08-01T18:58:23+09:00,0.0246,0.9456,0.0298,1
환율 미 친 건가 1390원이니????,환율 미 친 건가 1390원이니,환율 미 친 건가 1390원이니????,2024-05-07T23:46:02+09:00,0.0513,0.9166,0.0321,1
"애들아 감을 못잡는거 같아서 말해줄게

1번에서 1차매수

혹시 떨어지면
2번에서 2차매수

ㅇㅋ?",애들아 감을 못잡는거 같아서 말해줄게 1번에서 1차매수 혹시 떨어지면 2번에서 2차매수,애들아 감을 못잡는거 같아서 말해줄게 1번에서 1차매수 혹시 떨어지면 2번에서 2차매수 ㅇㅋ?,2025-03-17T22:28:34+09:00,0.3876,0.3086,0.3038,0
찌라시인데 애플 중국진출하면서 여신사업 한다는 이야기가 돌던데 진짠가요?,찌라시인데 애플 중국진출하면서 여신사업 한다는 이야기가 돌던데 진짠가요,찌라시인데 애플 중국진출하면서 여신사업 한다는 이야기가 돌던데 진짠가요?,2023-06-20T13:33:22+09:00,0.1138,0.7938,0.0924,1
"사과는맛이있다
허나 맛없는 사과도
있는법
시장에가서 사과잘고루는
이유가 있지않나요?",사과는맛이있다 허나 맛없는 사과도 있는법 시장에가서 사과잘고루는 이유가 있지않나요,사과는맛이있다 허나 맛없는 사과도 있는법 시장에가서 사과잘고루는 이유가 있지않나요?,2024-10-07T19:11:24+09:00,0.1594,0.6293,0.2113,1
흠 조금만 팔아서 다행입니다,흠 조금만 팔아서 다행입니다,흠 조금만 팔아서 다행입니다,2024-06-11T23:14:14+09:00,0.0344,0.9096,0.056,1
이놈 아직 18달러안됫나요,이놈 아직 18달러안됫나요,이놈 아직 18달러안됫나요,2024-03-21T01:01:17+09:00,0.0363,0.9354,0.0283,1
오르냐 왜,오르냐 왜,오르냐 왜,2025-01-30T10:51:05+09:00,0.1221,0.6384,0.2396,1
"애플이 맥(Mac) 판매 부진을 타개하기 위해 인공지능(AI) 기능이 강화된 새로운 프로세서 'M4'로 전체 맥 제품군을 개편할 예정이라고 블룸버그가 보도했습니다. 

이 프로세서는 세 가지 종류(도난, 브라바, 히드라)로 출시되어, 올해 6월 열리는 연례개발자 컨퍼런스에서 공개될 것으로 예상됩니다.

새로운 M4 칩이 탑재될 예정인 제품은 아이맥(iMac), 저가형 및 고급형 14인치 맥북 프로, 16인치 맥북 프로, 맥미니 등이며, 이들은 올해 말부터 내년 초에 순차적으로 출시될 것으로 전망됩니다.

2022년 정점을 찍은 후 판매량이 27% 감소하며 수요가 둔화된 맥 제품군은 지난해 M3 프로세서를 중심으로 새로운 시도를 했지만, 기대만큼의 성능 향상을 보이지 못했습니다. 이에 애플은 더욱 강력한 AI 기능을 탑재한 M4 칩을 통해 제품 경쟁력을 높이려고 합니다.

블룸버그에 따르면, 애플은 마이크로소프트, 알파벳, 엔비디아 등의 경쟁사들에 비해 AI 기능이 뒤처져 있다는 평가를 받으며 올해 주가가 10% 이상 떨어진 상황에서 M4 프로세서 개발을 통해 모든 제품에 AI 기능을 통합시키고자 합니다.",애플이 맥Mac 판매 부진을 타개하기 위해 인공지능AI 기능이 강화된 새로운 프로세서 M4로 전체 맥 제품군을 개편할 예정이라고 블룸버그가 보도했습니다 이 프로세서는 세 가지 종류도난 브라바 히드라로 출시되어 올해 6월 열리는 연례개발자 컨퍼런스에서 공개될 것으로 예상됩니다 새로운 M4 칩이 탑재될 예정인 제품은 아이맥iMac 저가형 및 고급형 14인치 맥북 프로 16인치 맥북 프로 맥미니 등이며 이들은 올해 말부터 내년 초에 순차적으로 출시될 것으로 전망됩니다 2022년 정점을 찍은 후 판매량이 27 감소하며 수요가 둔화된 맥 제품군은 지난해 M3 프로세서를 중심으로 새로운 시도를 했지만 기대만큼의 성능 향상을 보이지 못했습니다 이에 애플은 더욱 강력한 AI 기능을 탑재한 M4 칩을 통해 제품 경쟁력을 높이려고 합니다 블룸버그에 따르면 애플은 마이크로소프트 알파벳 엔비디아 등의 경쟁사들에 비해 AI 기능이 뒤처져 있다는 평가를 받으며 올해 주가가 10 이상 떨어진 상황에서 M4 프로세서 개발을 통해 모든 제품에 AI 기능을 통합시키고자 합니다,"애플이 맥Mac 판매 부진을 타개하기 위해 인공지능AI 기능이 강화된 새로운 프로세서 M4로 전체 맥 제품군을 개편할 예정이라고 블룸버그가 보도했습니다. 이 프로세서는 세 가지 종류도난, 브라바, 히드라로 출시되어, 올해 6월 열리는 연례개발자 컨퍼런스에서 공개될 것으로 예상됩니다. 새로운 M4 칩이 탑재될 예정인 제품은 아이맥iMac, 저가형 및 고급형 14인치 맥북 프로, 16인치 맥북 프로, 맥미니 등이며, 이들은 올해 말부터 내년 초에 순차적으로 출시될 것으로 전망됩니다. 2022년 정점을 찍은 후 판매량이 27 감소하며 수요가 둔화된 맥 제품군은 지난해 M3 프로세서를 중심으로 새로운 시도를 했지만, 기대만큼의 성능 향상을 보이지 못했습니다. 이에 애플은 더욱 강력한 AI 기능을 탑재한 M4 칩을 통해 제품 경쟁력을 높이려고 합니다. 블룸버그에 따르면, 애플은 마이크로소프트, 알파벳, 엔비디아 등의 경쟁사들에 비해 AI 기능이 뒤처져 있다는 평가를 받으며 올해 주가가 10 이상 떨어진 상황에서 M4 프로세서 개발을 통해 모든 제품에 AI 기능을 통합시키고자 합니다.",2024-04-13T06:23:53+09:00,0.1338,0.4648,0.4014,1
애플이랑 엔비 이 둘만 잘 이용해도 돈 겁나 범ㅋㅋㅋ,애플이랑 엔비 이 둘만 잘 이용해도 돈 겁나 범,애플이랑 엔비 이 둘만 잘 이용해도 돈 겁나 범ㅋㅋㅋ,2025-02-12T17:24:25+09:00,0.0721,0.8377,0.0901,1
"사과는 안해도 된다!!
사과만 믿은내가 잘못!!
사과는 안전만 할뿐!!
사과는 절대 재미는 주질 않는구나!!
사과 한개가 차라리 값이 더 나가겠다!!
사과해라 떠나게!!",사과는 안해도 된다 사과만 믿은내가 잘못 사과는 안전만 할뿐 사과는 절대 재미는 주질 않는구나 사과 한개가 차라리 값이 더 나가겠다 사과해라 떠나게,사과는 안해도 된다!! 사과만 믿은내가 잘못!! 사과는 안전만 할뿐!! 사과는 절대 재미는 주질 않는구나!! 사과 한개가 차라리 값이 더 나가겠다!! 사과해라 떠나게!!,2024-04-08T23:24:30+09:00,0.1806,0.6302,0.1893,1
근거가 있는 의견일까요..?,근거가 있는 의견일까요,근거가 있는 의견일까요..?,2024-07-11T14:18:24+09:00,0.0265,0.9506,0.0229,1
중국에서 아이폰 수입 안할꺼라는 루머로 쭉쭉 나락간드아ㅏㅏㅓ,중국에서 아이폰 수입 안할꺼라는 루머로 쭉쭉 나락간드아,중국에서 아이폰 수입 안할꺼라는 루머로 쭉쭉 나락간드아ㅏㅏㅓ,2023-09-06T23:25:36+09:00,0.081,0.8206,0.0984,1
엥 앺마 뭐에용,엥 앺마 뭐에용,엥 앺마 뭐에용,2025-02-19T07:39:36+09:00,0.0249,0.9523,0.0228,1
루머 하락 원인,루머 하락 원인,루머 하락 원인,2023-07-03T22:56:21+09:00,0.2717,0.1823,0.546,2
사자 사자,사자 사자,사자 사자,2023-12-27T23:38:48+09:00,0.0944,0.7293,0.1763,1
못참았다 ( ⸝⸝•ᴗ•⸝⸝ )੭⁾⁾ ㉻㉻㉻,못참았다,못참았다 ᴗ ੭,2024-06-13T00:47:23+09:00,0.0419,0.9048,0.0534,1
조금씩 모아가기 했는데 이렇게 가다니 …,조금씩 모아가기 했는데 이렇게 가다니,조금씩 모아가기 했는데 이렇게 가다니,2024-12-03T16:44:59+09:00,0.1012,0.6397,0.2592,1
꼬박꼬박 저금중,꼬박꼬박 저금중,꼬박꼬박 저금중,2024-05-28T20:50:57+09:00,0.1003,0.8302,0.0695,1
"분할하면서 싹다 정리.

실발 하락에 베팅합니다",분할하면서 싹다 정리 실발 하락에 베팅합니다,분할하면서 싹다 정리. 실발 하락에 베팅합니다,2025-01-29T03:45:36+09:00,0.377,0.126,0.497,2
"그래서 자사쥬 매입해셔 애플 망하나욤? 왜 다들 망한다 이럼? 

너네 단타 해서 자이아파트 사라 ❤️❤️❤️",그래서 자사쥬 매입해셔 애플 망하나욤 왜 다들 망한다 이럼 너네 단타 해서 자이아파트 사라,그래서 자사쥬 매입해셔 애플 망하나욤? 왜 다들 망한다 이럼? 너네 단타 해서 자이아파트 사라,2024-05-03T15:58:26+09:00,0.2605,0.4647,0.2748,1
본장 직전에 엄청 올릴때 뭔가 쌔하더만....,본장 직전에 엄청 올릴때 뭔가 쌔하더만,본장 직전에 엄청 올릴때 뭔가 쌔하더만....,2023-09-15T23:14:09+09:00,0.2993,0.396,0.3047,1
믿을사람이 없다,믿을사람이 없다,믿을사람이 없다,2023-12-28T23:07:50+09:00,0.0305,0.9431,0.0264,1
"실적보면 이렇게 까지 빠질게 아닌데 
매도분위기가 시장을 점령한거같네요. 
그래도 새로운 유입들에겐 바겐세일의 기회네요. 
적립식 장기투자 하시는 분들에게도 
싸게살수 있는 기회라서 문제는 없어 보이네요.",실적보면 이렇게 까지 빠질게 아닌데 매도분위기가 시장을 점령한거같네요 그래도 새로운 유입들에겐 바겐세일의 기회네요 적립식 장기투자 하시는 분들에게도 싸게살수 있는 기회라서 문제는 없어 보이네요,실적보면 이렇게 까지 빠질게 아닌데 매도분위기가 시장을 점령한거같네요. 그래도 새로운 유입들에겐 바겐세일의 기회네요. 적립식 장기투자 하시는 분들에게도 싸게살수 있는 기회라서 문제는 없어 보이네요.,2024-08-05T18:23:53+09:00,0.4748,0.1093,0.4158,0
산지 3달이 되가는데 아직도 - ㅋㅋ..,산지 3달이 되가는데 아직도,산지 3달이 되가는데 아직도 ㅋㅋ..,2025-02-11T21:21:56+09:00,0.0487,0.914,0.0373,1
힘내,힘내,힘내,2024-01-02T10:03:34+09:00,0.0358,0.9145,0.0497,1
"애플 0.8퍼 0.9퍼 떨어졌다고 걱정하면서 손절치는애들은 주식왜함?
그냥 은행에 적금부으셈",애플 08퍼 09퍼 떨어졌다고 걱정하면서 손절치는애들은 주식왜함 그냥 은행에 적금부으셈,애플 0.8퍼 0.9퍼 떨어졌다고 걱정하면서 손절치는애들은 주식왜함? 그냥 은행에 적금부으셈,2024-04-05T09:59:32+09:00,0.2542,0.5873,0.1585,1
"@[피닉스_모터](US20220606003) 
킷도 없구 천장도 없어여",피닉스모터US20220606003 킷도 없구 천장도 없어여,피닉스_모터US20220606003 킷도 없구 천장도 없어여,2025-02-26T01:05:04+09:00,0.0645,0.887,0.0484,1
"🟢주요지수
다우지수: 0.08% 상승 (43,461.21)

S&P500: 0.50% 하락 (5,983.25)

나스닥: 1.21% 하락 (19,286.92)


🟢기술주 약세 지속

AI 관련주 하락: 마이크로소프트(-1.03%), 팔란티어(-10.53%), 엔비디아(-3.09%)

반도체주 약세: 브로드컴(-4.91%), TSMC(-3.32%), AMD(-2.46%)

필라델피아 반도체지수 2.59% 하락



🟢빅테크 주가 변동

상승: 애플(+0.63%) (미국 내 5천억 달러 투자 발표)

하락: 알파벳(-0.23%), 테슬라(-2.15%), 아마존(-1.79%), 메타(-2.26%)



🟢기타 종목 동향

버크셔 해서웨이: 4분기 실적 호조(+4.11%)

나이키: 투자은행 제프리스의 긍정적 평가로 +4.94% 

🟢연준 금리 전망

연내 두 차례 금리 인하 기대

1월 PCE(개인소비지출) 지수 발표(2월 28일)에 시장 관심 집중


🟢 시장 변동성
VIX(변동성 지수) 4.23% 상승 (18.98)


🟢기술주 약세와 연준 금리 전망 불확실성이 시장에 영향을 주었으며, 다우는 반등했지만 S&P500과 나스닥은 3일 연속 하락세를 이어갔음.",주요지수 다우지수 008 상승 4346121 SP500 050 하락 598325 나스닥 121 하락 1928692 기술주 약세 지속 AI 관련주 하락 마이크로소프트103 팔란티어1053 엔비디아309 반도체주 약세 브로드컴491 TSMC332 AMD246 필라델피아 반도체지수 259 하락 빅테크 주가 변동 상승 애플063 미국 내 5천억 달러 투자 발표 하락 알파벳023 테슬라215 아마존179 메타226 기타 종목 동향 버크셔 해서웨이 4분기 실적 호조411 나이키 투자은행 제프리스의 긍정적 평가로 494 연준 금리 전망 연내 두 차례 금리 인하 기대 1월 PCE개인소비지출 지수 발표2월 28일에 시장 관심 집중 시장 변동성 VIX변동성 지수 423 상승 1898 기술주 약세와 연준 금리 전망 불확실성이 시장에 영향을 주었으며 다우는 반등했지만 SP500과 나스닥은 3일 연속 하락세를 이어갔음,"주요지수 다우지수 0.08 상승 43,461.21 SP500 0.50 하락 5,983.25 나스닥 1.21 하락 19,286.92 기술주 약세 지속 AI 관련주 하락 마이크로소프트1.03, 팔란티어10.53, 엔비디아3.09 반도체주 약세 브로드컴4.91, TSMC3.32, AMD2.46 필라델피아 반도체지수 2.59 하락 빅테크 주가 변동 상승 애플0.63 미국 내 5천억 달러 투자 발표 하락 알파벳0.23, 테슬라2.15, 아마존1.79, 메타2.26 기타 종목 동향 버크셔 해서웨이 4분기 실적 호조4.11 나이키 투자은행 제프리스의 긍정적 평가로 4.94 연준 금리 전망 연내 두 차례 금리 인하 기대 1월 PCE개인소비지출 지수 발표2월 28일에 시장 관심 집중 시장 변동성 VIX변동성 지수 4.23 상승 18.98 기술주 약세와 연준 금리 전망 불확실성이 시장에 영향을 주었으며, 다우는 반등했지만 SP500과 나스닥은 3일 연속 하락세를 이어갔음.",2025-02-25T11:48:29+09:00,0.191,0.1844,0.6246,2
